0.37687	23.32	22.84	0.82	0.58	-1	1	5	0
0.37753	395.6	372.1	2.79	8.42	-1	3	-4	0
0.37791	435.89	392.91	5.68	7.57	2	0	-5	0
0.38328	51.01	32.52	2.07	8.93	2	-6	-3	0
0.38386	524.26	458.43	8.48	7.76	-3	-5	-1	0
0.3846	583.52	568.34	7.28	2.08	-2	4	-3	0
0.38493	590.56	615.5	7.4	-3.37	1	5	-4	0
0.38934	87.05	94.07	1.07	-6.56	0	8	0	0
0.38993	1699.79	1770.27	4.97	-14.18	0	0	-5	0
0.39025	164.29	156.39	3.57	2.22	-2	2	5	0
0.39525	607.63	658.71	6.39	-8	-1	7	-2	0
0.396	1856.02	1681.49	13.13	13.29	-2	6	-2	0
0.40082	86.12	85.73	2.51	0.15	2	0	4	0
0.40122	81.69	92.04	1.34	-7.73	-1	3	5	0
0.40416	445.3	332.19	14.71	7.69	-3	-1	-3	0
0.40801	742.69	821.58	3.64	-21.64	-1	7	3	0
0.41942	406.13	440.85	4.23	-8.21	0	8	-2	0
0.42426	118.91	123.26	4.81	-0.9	-3	-7	1	0
0.42476	133.17	150.78	4.29	-4.11	1	5	4	0
0.42508	78.32	76.98	2.45	0.55	-2	-8	1	0
0.42511	150.11	146.97	6.14	0.51	-2	4	5	0
0.42593	1509.53	1492	28.42	0.62	2	-6	-4	0
0.42696	3367.29	2912.56	23.84	19.07	-3	-3	-3	0
0.42702	50.57	50.12	1.38	0.33	1	-1	5	0
0.42729	2821.93	2891.72	7.04	-9.91	0	-6	-4	0
0.4276	3410.26	2868.51	66.1	8.2	3	3	-5	0
0.43583	8.87	6.31	0.6	4.27	0	-4	5	0
0.43665	790.64	805.64	21.48	-0.7	1	-7	3	0
0.4369	64.77	54.37	2.44	4.25	2	-8	-2	0
0.44191	106.25	91.95	3.26	4.38	2	-6	3	0
0.44365	219.98	226.72	13.16	-0.51	2	8	1	0
0.44595	25.12	23.8	0.95	1.38	-1	5	5	0
0.4468	2113.05	2199.01	7.55	-11.39	-1	9	0	0
0.44906	8105.04	7131.53	29.44	33.07	2	0	-6	0
0.45187	437.75	443.23	10.82	-0.51	-3	7	-1	0
0.45266	91.46	86.6	1.83	2.65	1	1	-6	0
0.45279	550.01	569.78	5.35	-3.7	1	-7	-4	0
0.45423	938.19	947.4	27.29	-0.34	0	-8	3	0
0.45797	4640.84	4564.37	114.46	0.67	-1	-9	-1	0
0.45949	51	42.28	1.79	4.87	-2	-2	6	0
0.46176	705.68	681.97	30.36	0.78	-2	8	3	0
0.46464	335.66	344.17	6.11	-1.39	1	9	-2	0
0.46792	85.41	82.12	1.33	2.47	0	0	6	0
0.46925	421.56	346.89	11.67	6.4	3	5	3	0
0.46983	396.01	376.18	11.68	1.7	-3	-5	5	0
0.47237	915.21	898.2	6.21	2.74	-2	8	-2	0
0.47271	2031.65	1943.57	9.3	9.47	2	0	5	0
0.47312	1941.36	2007.5	7.95	-8.33	-1	3	6	0
0.47759	421.2	387.19	7.14	4.76	2	-6	-5	0
0.47794	93.88	99.99	2.9	-2.11	0	2	6	0
0.48168	53.39	40.92	1.79	6.97	-1	-9	-2	0
0.48263	95.5	82.09	3.28	4.08	2	-2	5	0
0.48428	1048.7	893.99	18.18	8.51	-3	-7	-2	0
0.48471	1129.04	881.86	19.1	12.94	-3	-7	4	0
0.48668	119.88	126.6	1.76	-3.82	0	-10	0	0
0.48679	2190.37	1806.94	53.55	7.16	3	-3	4	0
0.4871	126.04	133.16	6.21	-1.15	-1	7	-4	0
0.48715	1658.76	1721.06	5.84	-10.66	0	6	-5	0
0.48907	34.56	40.79	1.36	-4.58	-1	5	-5	0
0.48944	56.99	49.52	2.06	3.62	-2	-4	6	0
0.49221	1716.94	1608.37	14.78	7.35	1	-9	-3	0
0.49591	84.75	71.68	2.56	5.11	-2	-6	-4	0
0.49773	899.78	814.21	15.69	5.45	2	-8	-4	0
0.4989	354.73	368.59	6.02	-2.3	0	-8	4	0
0.50327	72.68	71.6	3.88	0.28	1	1	6	0
0.50576	9462.55	7679.08	52.27	34.12	-3	-9	1	0
0.5068	103.89	99.97	2.09	1.88	0	-4	6	0
0.51106	413.13	418.71	16.5	-0.34	0	-10	2	0
0.51123	82.3	86.45	3.3	-1.25	-2	-4	-5	0
0.51148	645.75	580.11	12.15	5.4	2	-8	3	0
0.51161	89.07	77.99	2.24	4.93	-1	-5	6	0
0.51167	1594.08	1367.54	26.22	8.64	-3	9	0	0
0.5118	1649.08	1289.02	33.6	10.72	-3	-9	2	0
0.51572	88.19	91.66	5.16	-0.67	2	10	-1	0
0.5162	1234.35	1381.42	8.69	-16.92	-1	9	-3	0
0.52176	2671.01	2471.01	35.4	5.65	-1	3	-6	0
0.52217	2688.4	2406.87	20.29	13.88	2	0	-7	0
0.52634	360.72	298.3	9.88	6.32	-3	-7	-3	0
0.52686	360.7	325.12	11.16	3.19	-3	-7	5	0
0.52992	85.18	74.85	8.96	1.15	1	-9	-4	0
0.53112	191.9	192.92	3.63	-0.28	-2	10	-1	0
0.53116	72.16	68.85	2.57	1.29	-2	-2	7	0
0.53565	7134.88	6834.7	27.83	10.79	2	-6	-6	0
0.53999	883.91	860.42	8.13	2.89	0	-10	3	0
0.54256	69.86	64.84	2.58	1.95	-1	-11	0	0
0.54259	153.26	158.33	3.61	-1.4	-2	-8	5	0
0.5441	39.71	55.39	2.09	-7.5	-1	7	-5	0
0.54591	832.38	832.58	5.25	-0.04	0	0	-7	0
0.54628	6067.2	6163.63	18.55	-5.2	-2	0	-6	0
0.54635	651.45	610.99	23.86	1.7	2	-10	-3	0
0.5467	6097.61	6208.44	33.83	-3.28	-1	-3	7	0
0.55156	92.41	90.81	2.75	0.58	0	6	6	0
0.5518	57.44	63.71	2.5	-2.51	-1	11	-1	0
0.55534	770.66	770.18	10.14	0.05	-2	10	-2	0
0.55563	1908.77	1895.03	78.97	0.17	-2	6	-5	0
0.55735	189.26	208.24	4.36	-4.35	-1	11	2	0
0.55952	338.92	362.4	13.81	-1.7	1	9	4	0
0.56444	69.77	86.9	2.15	-7.97	1	7	-6	0
0.57163	757.52	672.89	19.37	4.37	1	-11	2	0
0.57577	74.7	64.44	2.34	4.38	1	-9	-5	0
0.57706	735.44	776.02	20.22	-2.01	-2	10	4	0
0.57807	281.02	295.12	2.94	-4.79	0	10	-4	0
0.57998	90.54	87.55	3.17	0.94	1	1	7	0
0.58053	775.16	868.18	10.14	-9.17	1	11	-3	0
0.58896	520.61	514.56	11.18	0.54	2	-10	3	0
0.5892	1325.92	1293.31	17.93	1.82	0	-12	1	0
0.594	3000.22	2654.16	35.61	9.72	-3	9	-3	0
0.59446	3253.59	2613.3	33.89	18.89	-3	-9	5	0
0.59609	197.79	174.26	8.14	2.89	-1	3	-7	0
0.59651	191.08	169.27	3.62	6.02	-2	0	8	0
0.59827	2392.92	2336.07	15.93	3.57	-2	6	7	0
0.601	760.12	776.64	32.32	-0.51	-1	11	-3	0
0.6044	109.72	80.65	4.42	6.58	2	2	-8	0
0.60448	675.62	712.29	12.62	-2.91	0	12	-2	0
0.60578	96.04	72.71	3.1	7.53	1	-7	6	0
0.60591	249.51	232.27	4.43	3.89	1	1	-8	0
0.60843	2162.75	2159.58	15.93	0.2	-2	12	1	0
0.60872	91.65	89.25	2.2	1.09	0	-8	6	0
0.60978	6684.15	6566.64	22.3	5.27	1	-9	5	0
0.61215	453.75	432.37	10.51	2.03	-3	-11	-1	0
0.61241	84.35	70.19	7.71	1.84	2	8	5	0
0.61282	646.93	585.45	8.74	7.03	-1	-11	4	0
0.61618	143.74	131.3	4.42	2.81	-2	-10	5	0
0.61674	4111.2	4214.69	205.06	-0.5	-2	12	2	0
0.6187	724.16	762.32	19.56	-1.95	3	3	6	0
0.6191	723.47	817.03	38.72	-2.42	0	-6	7	0
0.61943	5805.42	5906.32	26.24	-3.85	-2	6	-6	0
0.62093	424.6	436.17	6.25	-1.85	-2	0	-7	0
0.62135	423.57	415.93	6.56	1.16	1	3	-8	0
0.62154	312.5	300.34	23.01	0.53	2	-12	1	0
0.62389	1976.76	2107.12	9.25	-14.09	0	0	8	0
0.62708	86.67	88.54	2.32	-0.81	-1	-5	-7	0
