9.997721672	0.00844148
10.28924942	0.0084672
10.66888905	0.00849487
10.99204969	0.00853248
11.5053277	0.00867865
12.02314377	0.00875907
12.35765362	0.00885878
12.70318079	0.00894281
13.06014442	0.00902818
13.42094946	0.00912232
13.75820637	0.00921608
14.0863409	0.00933284
14.44365931	0.00940945
14.9734869	0.00960518
15.70656586	0.00980698
16.28132725	0.00988743
16.66426849	0.01000187
17.03118896	0.01010442
17.39319515	0.01021035
17.76889133	0.0102974
18.11644173	0.01040465
18.46551704	0.01052105
18.80541801	0.01062342
19.12647057	0.01069943
19.48399448	0.01079958
19.84453487	0.01093364
20.182868	0.01103543
20.72860909	0.0112609
21.27074432	0.01138593
21.62030602	0.01151876
21.98685741	0.01165713
22.33744717	0.01178715
22.67011929	0.01189118
23.00000477	0.01204469
23.3549242	0.0121845
23.71243763	0.01231494
24.23456764	0.01258621
24.74506187	0.01275142
25.12988091	0.01289268
25.52046394	0.01301543
26.01563072	0.01333777
26.73045444	0.01363898
27.45179272	0.01393013
28.16116428	0.01412808
28.87237835	0.01431907
29.39854813	0.01440589
29.75601006	0.01447516
30.09104633	0.01451244
30.42613506	0.0145793
30.786479	0.01458489
31.16336346	0.01464168
31.51830006	0.01467555
31.85959435	0.01471195
32.38904953	0.01476987
32.91674805	0.01479932
33.27641487	0.01481715
33.63144875	0.01485231
33.99571037	0.01487635
34.37210655	0.01490324
34.71542549	0.01491242
35.06936836	0.0149453
35.4426899	0.01496323
35.79622841	0.01498239
36.13403702	0.01500119
36.49493027	0.0150181
37.05188179	0.01504341
37.58238411	0.01505381
37.92430687	0.01506185
38.45563126	0.01506362
39.17016983	0.01505594
39.71571159	0.01506082
40.09047318	0.01504494
40.46601677	0.01506229
40.81364441	0.01505323
41.14156914	0.01502978
41.5015831	0.01502552
42.0414238	0.01500237
42.5725975	0.01497264
43.12940598	0.01494172
43.67439651	0.01492457
44.01248741	0.01490516
44.38242912	0.01488377
44.75741768	0.01483621
45.10548592	0.0148191
45.44752884	0.01480752
45.84591675	0.01476153
46.25065041	0.01473496
46.60309219	0.01472359
46.94851494	0.01469971
47.31359482	0.0146718
47.68922424	0.01461872
48.06557465	0.01460899
48.45068741	0.01457433
48.81996727	0.01455962
49.35918617	0.01449049
50.04093361	0.01444382
50.73722267	0.0143781
51.46746445	0.01429163
52.19428825	0.01426029
52.73186111	0.01422326
53.12295532	0.01420238
53.68518639	0.01414136
54.20247459	0.01410327
54.5677681	0.01405181
54.93580627	0.01406081
55.29191017	0.01402981
55.6402092	0.0139915
55.98652077	0.01397582
56.37816048	0.01395177
56.7890377	0.01392123
57.1795578	0.01386259
57.53893661	0.01386576
57.89653587	0.01382494
58.28002739	0.01381623
58.63697433	0.01377619
58.97309113	0.01374963
59.35687828	0.01373935
59.74331665	0.01371071
60.0884285	0.0136662
60.61511993	0.01363626
61.38056564	0.01358465
62.16664886	0.01353402
62.75494003	0.01348957
63.36644173	0.01345571
64.12230301	0.01340966
64.81168747	0.01333929
65.33071518	0.01332948
65.93953323	0.01326545
66.68692398	0.01323614
67.37007141	0.01317072
68.0662117	0.01312994
68.60236359	0.01310402
69.01029968	0.01306306
69.38794708	0.013043
69.72766495	0.0130252
70.11888885	0.01300162
70.52441025	0.01295136
70.88884354	0.01295954
71.22920227	0.01291189
71.59321213	0.01289113
72.02581406	0.01284677
72.42978287	0.01283821
72.76622009	0.01279771
73.12302017	0.01279596
73.50577164	0.01276122
73.87260818	0.0127454
74.23352051	0.01271393
74.61615753	0.01269355
75.17009735	0.01263684
75.69609451	0.01262159
76.04299927	0.01260532
76.42258835	0.01254411
76.79969788	0.01255404
77.14870834	0.01251345
77.49970627	0.01249511
77.87581253	0.0124601
78.273983	0.01244063
78.84083557	0.01237968
79.41517639	0.01234917
80.00596237	0.0123078
80.76184082	0.01226513
81.58202362	0.01220613
82.19672012	0.01219106
82.5316658	0.01215446
82.89538193	0.01213896
83.22384262	0.01211445
83.78932953	0.01204448
84.41168594	0.01203741
84.78142548	0.01198932
85.13320541	0.01196773
85.47880554	0.01194137
86.07136154	0.01188283
86.68834686	0.01185408
87.06244659	0.01184826
87.45875931	0.01180513
87.85451889	0.01179119
88.21680069	0.01175503
88.59936142	0.01172759
88.97612381	0.01172004
89.35379028	0.01168525
89.73461914	0.01164027
90.30143356	0.01160074
91.069561	0.01153771
91.80920029	0.01148857
92.37325668	0.01146574
92.94874573	0.01142303
93.49782181	0.01138322
93.88450623	0.01134495
94.27399826	0.01134255
94.64427185	0.01129323
95.03920364	0.01127626
95.4954071	0.0112433
96.10936737	0.0112033
96.7039299	0.01117229
97.13385773	0.01116574
97.58251953	0.01113869
98.00215149	0.01111251
98.53089523	0.01104504
99.10495377	0.01102768
99.68157959	0.01095663
100.4249992	0.01091722
101.1743393	0.01084463
101.8738708	0.01081683
102.4357529	0.01077042
102.8474731	0.01077055
103.2220917	0.01073462
103.6363106	0.01068943
104.2415886	0.01064696
104.802803	0.01061249
105.1892967	0.01060514
105.5786934	0.01057407
105.9837608	0.0105532
106.3869629	0.0105335
106.7689629	0.01050136
107.1942177	0.01048986
107.7761192	0.01042369
108.5373688	0.01035972
109.3048668	0.01031937
110.0661659	0.01027829
110.6486969	0.01024316
111.0257187	0.01022888
111.4020271	0.01020376
111.7905464	0.01018318
112.3648911	0.01014109
112.9222908	0.01011526
113.3423462	0.01007214
113.7595558	0.01006454
114.1577377	0.01003521
114.5471535	0.01001832
114.9457207	0.00998929
115.5633316	0.00994268
116.3309441	0.00988522
116.905674	0.0098603
117.2966461	0.00984908
117.6609612	0.00981462
118.019577	0.00979582
118.4389572	0.00977305
118.8516045	0.0097301
119.3943329	0.00970806
119.9880295	0.0096687
120.3995171	0.00963788
120.7727737	0.00960836
121.1343422	0.00961201
121.5540428	0.00956771
122.0081139	0.00954279
122.6047096	0.00952723
123.3920555	0.00947927
124.200634	0.00942507
124.8214111	0.00941047
125.2272568	0.00938539
125.5986671	0.00934508
125.9714203	0.00934461
126.3581276	0.00932061
126.747139	0.00930157
127.1253204	0.00927931
127.5346146	0.0092507
128.1359978	0.00921343
128.684166	0.00917819
129.0479813	0.00917292
129.6314087	0.00911504
130.4184875	0.0090821
131.2171402	0.00902276
131.9831696	0.00898916
132.5236053	0.00896947
132.9102249	0.0089485
133.2992477	0.00891618
133.6717453	0.00891867
134.0592422	0.00889788
134.6489334	0.00885486
135.2294006	0.00881596
135.7988663	0.00877735
136.5999069	0.00873802
137.2421875	0.00873388
137.643219	0.00871369
138.077652	0.008674
138.5095825	0.00867042
138.8656006	0.00865682
139.2441025	0.00863426
139.6196518	0.0085918
140.0199127	0.00857047
140.4090195	0.00856715
140.765625	0.00855808
141.1583328	0.00852965
141.5510941	0.0085191
142.1082001	0.00846318
142.8651505	0.00844158
143.4460526	0.00842186
143.8151016	0.00839201
144.2157822	0.00836774
144.8597488	0.00834999
145.4713898	0.00832133
145.8423309	0.00829869
146.4316559	0.00827716
147.0155563	0.00824481
147.5836639	0.00822308
148.3916473	0.00818021
149.2127457	0.00813289
149.819809	0.00812761
150.1965027	0.00810783
150.5495758	0.00809417
150.9562683	0.00808017
151.3616028	0.0080471
151.7207413	0.0080435
152.1101761	0.00802785
152.5179062	0.00799017
152.9413757	0.00797693
153.3477097	0.00797115
153.9024658	0.007941
154.6924973	0.00789861
155.2839584	0.00788845
155.8598633	0.00784878
156.446373	0.00783639
156.8098373	0.00781495
157.3930359	0.00779486
158.0087051	0.00777647
158.4265442	0.00775944
158.8057098	0.00774234
159.3739929	0.00769182
160.1535873	0.00768305
160.7590714	0.00766
161.1756058	0.00763533
161.5508423	0.00763323
161.9115829	0.00761882
162.2938309	0.00760181
162.7027588	0.00756827
163.0969009	0.00756357
163.4613876	0.00754567
163.8593979	0.00751776
164.3012161	0.00750794
164.8924713	0.00747503
165.6397095	0.00744436
166.2027206	0.00742693
166.5786285	0.00741346
166.9442673	0.00740596
167.3283997	0.00738923
167.7242889	0.00738557
168.0973129	0.00735551
168.4691315	0.00734129
168.8451538	0.00732885
169.2442856	0.00733068
169.8367691	0.00730116
170.6165619	0.00725492
171.2036133	0.00724495
171.5809097	0.00722703
171.9560394	0.00722601
172.3491516	0.00721626
172.7422943	0.00720412
173.347908	0.00715604
173.9694672	0.00716192
174.3596497	0.00713314
